sample; metric; threshold; postid; posthistoryid; runtimetext; #truepositivestext; #truenegativestext; #falsepositivestext; #falsenegativestext; #runtimecode; #truepositivescode; #truenegativescode; #falsepositivescode; #falsenegativescode; 
null
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7873162; 114; 1; 1; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7873319; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7873489; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7873581; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7874248; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7874570; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7874704; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 7875126; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 15577610; 114; 2; 0; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized2GramsTermFrequency; 0.3; 3758880; 24534909; 114; 2; 1; 0; 0; 106; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7873162; 47; 1; 1; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7873319; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7873489; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7873581; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7874248; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7874570; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7874704; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 7875126; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 15577610; 47; 2; 0; 0; 0; 25; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardNormalized2Grams; 0.3; 3758880; 24534909; 47; 2; 1; 0; 0; 25; 2; 0; 0; 0
null
null
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7873162; 21; 1; 1; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7873319; 21; 2; 0; 0; 0; 61; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7873489; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7873581; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7874248; 21; 2; 0; 0; 0; 61; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7874570; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7874704; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 7875126; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 15577610; 21; 2; 0; 0; 0; 61; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized5GramsBool; 0.3; 3758880; 24534909; 21; 2; 1; 0; 0; 61; 2; 0; 0; 0
null
null
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873162; 4; 1; 1; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873319; 4; 2; 0; 0; 0; 35; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873489; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7873581; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874248; 4; 2; 0; 0; 0; 35; 1; 0; 0; 1
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874570; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7874704; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 7875126; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 15577610; 4; 2; 0; 0; 0; 35; 2; 0; 0; 0
testdata\fewCompletedFiles; cosineNormalized3GramsNormalizedTermFrequency; 0.3; 3758880; 24534909; 4; 2; 1; 0; 0; 35; 2; 0; 0; 0
null
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7873162; 4; 1; 1; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7873319; 4; 2; 0; 0; 0; 47; 1; 0; 0; 1
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7873489; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7873581; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7874248; 4; 2; 0; 0; 0; 47; 1; 0; 0; 1
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7874570; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7874704; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 7875126; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 15577610; 4; 2; 0; 0; 0; 47; 2; 0; 0; 0
testdata\fewCompletedFiles; diceVariantNormalized5Grams; 0.3; 3758880; 24534909; 4; 2; 1; 0; 0; 47; 2; 0; 0; 0
null
null
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7873162; 1; 1; 1; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7873319; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7873489; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7873581; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7874248; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7874570; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7874704; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 7875126; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 15577610; 1; 2; 0; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; overlap2Grams; 0.3; 3758880; 24534909; 1; 2; 1; 0; 0; 5; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardTokens; 0.3; 3758880; 7873162; 3; 1; 1; 0; 0; 10; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardTokens; 0.3; 3758880; 7873319; 3; 2; 0; 0; 0; 10; 1; 0; 0; 1
testdata\fewCompletedFiles; jaccardTokens; 0.3; 3758880; 7873489; 3; 2; 0; 0; 0; 10; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardTokens; 0.3; 3758880; 7873581; 3; 2; 0; 0; 0; 10; 2; 0; 0; 0
testdata\fewCompletedFiles; jaccardTokens; 0.3; 3758880; 7874248; 3; 2; 0; 0; 0; 10; 1; 0; 0; 1
